ID,Timestamp,,Car_count,compare_left,compare_opp,compare_right,predicted_count,decision,
22809,08-10-2020 20:08,,40,1,1,-1,,,
22810,08-10-2020 20:09,,36,-1,1,1,,,
22811,08-10-2020 20:10,,34,1,-1,1,,,
22812,08-10-2020 20:11,,37,1,1,-1,,,
22813,08-10-2020 20:12,,35,-1,1,1,,,
22814,08-10-2020 20:13,,28,1,-1,1,,,
22815,08-10-2020 20:14,,19,1,1,-1,,,
22816,08-10-2020 20:15,,26,-1,1,1,,,
22817,08-10-2020 20:16,,19,1,-1,1,,,
22818,08-10-2020 20:17,,18,1,1,-1,,,
22819,08-10-2020 20:18,,24,-1,1,1,,,
22820,08-10-2020 20:19,,24,1,-1,1,,,
22821,08-10-2020 20:20,,18,1,1,-1,,,
22822,08-10-2020 20:21,,29,-1,1,1,,,
22823,08-10-2020 20:22,,27,1,-1,1,,,
22824,08-10-2020 20:23,,27,1,1,-1,,,
22825,08-10-2020 20:24,,18,-1,1,1,,,
22826,08-10-2020 20:25,,37,1,-1,1,,,
22827,08-10-2020 20:26,,33,1,1,-1,,,
22828,08-10-2020 20:27,,33,-1,1,1,,,
22829,08-10-2020 20:28,,36,1,-1,1,,,
22830,08-10-2020 20:29,,33,1,1,-1,,,
22831,08-10-2020 20:30,,37,-1,1,1,,,
22832,08-10-2020 20:31,,25,1,-1,1,,,
22833,08-10-2020 20:32,,19,1,1,-1,,,
22834,08-10-2020 20:33,,23,-1,1,1,,,
22835,08-10-2020 20:34,,23,1,-1,1,,,
22836,08-10-2020 20:35,,32,1,1,-1,,,
22837,08-10-2020 20:36,,40,-1,1,1,,,
22838,08-10-2020 20:37,,31,1,-1,1,,,
22839,08-10-2020 20:38,,18,1,1,-1,,,
22840,08-10-2020 20:39,,24,-1,1,1,,,
22841,08-10-2020 20:40,,37,1,-1,1,,,
22842,08-10-2020 20:41,,40,1,1,-1,,,
22843,08-10-2020 20:42,,25,-1,1,1,,,
22844,08-10-2020 20:43,,23,1,-1,1,,,
22845,08-10-2020 20:44,,36,1,1,-1,,,
22846,08-10-2020 20:45,,19,-1,1,1,,,
22847,08-10-2020 20:46,,32,1,-1,1,,,
22848,08-10-2020 20:47,,18,1,1,-1,,,
22849,08-10-2020 20:48,,19,-1,1,1,,,
22850,08-10-2020 20:49,,26,1,-1,1,,,
22851,08-10-2020 20:50,,39,1,1,-1,,,
22852,08-10-2020 20:51,,25,-1,1,1,,,
22853,08-10-2020 20:52,,18,1,-1,1,,,
22854,08-10-2020 20:53,,36,1,1,-1,,,
22855,08-10-2020 20:54,,30,-1,1,1,,,
22856,08-10-2020 20:55,,28,1,-1,1,,,
22857,08-10-2020 20:56,,36,1,1,-1,,,
22858,08-10-2020 20:57,,40,-1,1,1,,,
22859,08-10-2020 20:58,,26,1,-1,1,,,
22860,08-10-2020 20:59,,36,1,1,-1,,,
22861,08-10-2020 21:00,,29,-1,1,1,,,
22862,08-10-2020 21:01,,27,1,-1,1,,,
22863,08-10-2020 21:02,,18,1,1,-1,,,
22864,08-10-2020 21:03,,34,-1,1,1,,,
22865,08-10-2020 21:04,,26,1,-1,1,,,
22866,08-10-2020 21:05,,32,1,1,-1,,,
22867,08-10-2020 21:06,,33,-1,1,1,,,
22868,08-10-2020 21:07,,37,1,-1,1,,,
22869,08-10-2020 21:08,,24,1,1,-1,,,
22870,08-10-2020 21:09,,19,-1,1,1,,,
22871,08-10-2020 21:10,,19,1,-1,1,,,
22872,08-10-2020 21:11,,39,1,1,-1,,,
22873,08-10-2020 21:12,,33,-1,1,1,,,
22874,08-10-2020 21:13,,40,1,-1,1,,,
22875,08-10-2020 21:14,,38,1,1,-1,,,
22876,08-10-2020 21:15,,28,-1,1,1,,,
22877,08-10-2020 21:16,,28,1,-1,1,,,
22878,08-10-2020 21:17,,34,1,1,-1,,,
22879,08-10-2020 21:18,,26,-1,1,1,,,
22880,08-10-2020 21:19,,24,1,-1,1,,,
22881,08-10-2020 21:20,,23,1,1,-1,,,
22882,08-10-2020 21:21,,37,-1,1,1,,,
22883,08-10-2020 21:22,,27,1,-1,1,,,
22884,08-10-2020 21:23,,29,1,1,-1,,,
22885,08-10-2020 21:24,,34,-1,1,1,,,
22886,08-10-2020 21:25,,36,1,-1,1,,,
22887,08-10-2020 21:26,,26,1,1,-1,,,
22888,08-10-2020 21:27,,23,-1,1,1,,,
22889,08-10-2020 21:28,,28,1,-1,1,,,
22890,08-10-2020 21:29,,31,1,1,-1,,,
22891,08-10-2020 21:30,,20,-1,1,1,,,
22892,08-10-2020 21:31,,39,1,-1,1,,,
22893,08-10-2020 21:32,,30,1,1,-1,,,
22894,08-10-2020 21:33,,36,-1,1,1,,,
22895,08-10-2020 21:34,,30,1,-1,1,,,
22896,08-10-2020 21:35,,18,1,1,-1,,,
22897,08-10-2020 21:36,,40,-1,1,1,,,
22898,08-10-2020 21:37,,35,1,-1,1,,,
22899,08-10-2020 21:38,,19,1,1,-1,,,
22900,08-10-2020 21:39,,38,-1,1,1,,,
22901,08-10-2020 21:40,,21,1,-1,1,,,
22902,08-10-2020 21:41,,30,1,1,-1,,,
22903,08-10-2020 21:42,,26,-1,1,1,,,
22904,08-10-2020 21:43,,39,1,-1,1,,,
22905,08-10-2020 21:44,,40,1,1,-1,,,
22906,08-10-2020 21:45,,20,-1,1,1,,,
22907,08-10-2020 21:46,,31,1,-1,1,,,
22908,08-10-2020 21:47,,31,1,1,-1,,,
22909,08-10-2020 21:48,,29,-1,1,1,,,
22910,08-10-2020 21:49,,33,1,-1,1,,,
22911,08-10-2020 21:50,,24,1,1,-1,,,
22912,08-10-2020 21:51,,25,-1,1,1,,,
22913,08-10-2020 21:52,,33,1,-1,1,,,
22914,08-10-2020 21:53,,30,1,1,-1,,,
22915,08-10-2020 21:54,,35,-1,1,1,,,
22916,08-10-2020 21:55,,37,1,-1,1,,,
22917,08-10-2020 21:56,,37,1,1,-1,,,
22918,08-10-2020 21:57,,37,-1,1,1,,,
22919,08-10-2020 21:58,,22,1,-1,1,,,
22920,08-10-2020 21:59,,24,1,1,-1,,,
22921,08-10-2020 22:00,,24,-1,1,1,,,
22922,08-10-2020 22:01,,12,1,-1,1,,,
22923,08-10-2020 22:02,,27,1,1,-1,,,
22924,08-10-2020 22:03,,12,-1,1,1,,,
22925,08-10-2020 22:04,,21,1,-1,1,,,
22926,08-10-2020 22:05,,22,1,1,-1,,,
22927,08-10-2020 22:06,,24,-1,1,1,,,
22928,08-10-2020 22:07,,12,1,-1,1,,,
22929,08-10-2020 22:08,,24,1,1,-1,,,
22930,08-10-2020 22:09,,27,-1,1,1,,,
22931,08-10-2020 22:10,,32,1,-1,1,,,
22932,08-10-2020 22:11,,31,1,1,-1,,,
22933,08-10-2020 22:12,,14,-1,1,1,,,
22934,08-10-2020 22:13,,30,1,-1,1,,,
22935,08-10-2020 22:14,,31,1,1,-1,,,
22936,08-10-2020 22:15,,31,-1,1,1,,,
22937,08-10-2020 22:16,,30,1,-1,1,,,
22938,08-10-2020 22:17,,17,1,1,-1,,,
22939,08-10-2020 22:18,,19,-1,1,1,,,
22940,08-10-2020 22:19,,31,1,-1,1,,,
22941,08-10-2020 22:20,,32,1,1,-1,,,
22942,08-10-2020 22:21,,19,-1,1,1,,,
22943,08-10-2020 22:22,,15,1,-1,1,,,
22944,08-10-2020 22:23,,26,1,1,-1,,,
22945,08-10-2020 22:24,,20,-1,1,1,,,
22946,08-10-2020 22:25,,29,1,-1,1,,,
22947,08-10-2020 22:26,,19,1,1,-1,,,
22948,08-10-2020 22:27,,14,-1,1,1,,,
22949,08-10-2020 22:28,,25,1,-1,1,,,
22950,08-10-2020 22:29,,17,1,1,-1,,,
22951,08-10-2020 22:30,,29,-1,1,1,,,
22952,08-10-2020 22:31,,21,1,-1,1,,,
22953,08-10-2020 22:32,,12,1,1,-1,,,
22954,08-10-2020 22:33,,18,-1,1,1,,,
22955,08-10-2020 22:34,,14,1,-1,1,,,
22956,08-10-2020 22:35,,17,1,1,-1,,,
22957,08-10-2020 22:36,,26,-1,1,1,,,
22958,08-10-2020 22:37,,31,1,-1,1,,,
22959,08-10-2020 22:38,,14,1,1,-1,,,
22960,08-10-2020 22:39,,28,-1,1,1,,,
22961,08-10-2020 22:40,,13,1,-1,1,,,
22962,08-10-2020 22:41,,30,1,1,-1,,,
22963,08-10-2020 22:42,,14,-1,1,1,,,
22964,08-10-2020 22:43,,17,1,-1,1,,,
22965,08-10-2020 22:44,,27,1,1,-1,,,
22966,08-10-2020 22:45,,26,-1,1,1,,,
22967,08-10-2020 22:46,,32,1,-1,1,,,
22968,08-10-2020 22:47,,18,1,1,-1,,,
22969,08-10-2020 22:48,,25,-1,1,1,,,
22970,08-10-2020 22:49,,17,1,-1,1,,,
22971,08-10-2020 22:50,,16,1,1,-1,,,
22972,08-10-2020 22:51,,26,-1,1,1,,,
22973,08-10-2020 22:52,,17,1,-1,1,,,
22974,08-10-2020 22:53,,27,1,1,-1,,,
22975,08-10-2020 22:54,,28,-1,1,1,,,
22976,08-10-2020 22:55,,17,1,-1,1,,,
22977,08-10-2020 22:56,,21,1,1,-1,,,
22978,08-10-2020 22:57,,28,-1,1,1,,,
22979,08-10-2020 22:58,,29,1,-1,1,,,
22980,08-10-2020 22:59,,26,1,1,-1,,,
22981,08-10-2020 23:00,,13,-1,1,1,,,
22982,08-10-2020 23:01,,20,1,-1,1,,,
22983,08-10-2020 23:02,,12,1,1,-1,,,
22984,08-10-2020 23:03,,17,-1,1,1,,,
22985,08-10-2020 23:04,,11,1,-1,1,,,
22986,08-10-2020 23:05,,14,1,1,-1,,,
22987,08-10-2020 23:06,,19,-1,1,1,,,
22988,08-10-2020 23:07,,19,1,-1,1,,,
22989,08-10-2020 23:08,,16,1,1,-1,,,
22990,08-10-2020 23:09,,11,-1,1,1,,,
22991,08-10-2020 23:10,,20,1,-1,1,,,
22992,08-10-2020 23:11,,17,1,1,-1,,,
22993,08-10-2020 23:12,,17,-1,1,1,,,
22994,08-10-2020 23:13,,16,1,-1,1,,,
22995,08-10-2020 23:14,,13,1,1,-1,,,
22996,08-10-2020 23:15,,13,-1,1,1,,,
22997,08-10-2020 23:16,,18,1,-1,1,,,
22998,08-10-2020 23:17,,13,1,1,-1,,,
22999,08-10-2020 23:18,,14,-1,1,1,,,
23000,08-10-2020 23:19,,12,1,-1,1,,,
23001,08-10-2020 23:20,,14,1,1,-1,,,
23002,08-10-2020 23:21,,19,-1,1,1,,,
23003,08-10-2020 23:22,,10,1,-1,1,,,
23004,08-10-2020 23:23,,13,1,1,-1,,,
23005,08-10-2020 23:24,,18,-1,1,1,,,
23006,08-10-2020 23:25,,14,1,-1,1,,,
23007,08-10-2020 23:26,,16,1,1,-1,,,
23008,08-10-2020 23:27,,13,-1,1,1,,,
23009,08-10-2020 23:28,,11,1,-1,1,,,
23010,08-10-2020 23:29,,16,1,1,-1,,,
23011,08-10-2020 23:30,,17,-1,1,1,,,
23012,08-10-2020 23:31,,17,1,-1,1,,,
23013,08-10-2020 23:32,,11,1,1,-1,,,
23014,08-10-2020 23:33,,16,-1,1,1,,,
23015,08-10-2020 23:34,,16,1,-1,1,,,
23016,08-10-2020 23:35,,12,1,1,-1,,,
23017,08-10-2020 23:36,,10,-1,1,1,,,
23018,08-10-2020 23:37,,20,1,-1,1,,,
23019,08-10-2020 23:38,,11,1,1,-1,,,
23020,08-10-2020 23:39,,12,-1,1,1,,,
23021,08-10-2020 23:40,,14,1,-1,1,,,
23022,08-10-2020 23:41,,10,1,1,-1,,,
23023,08-10-2020 23:42,,16,-1,1,1,,,
23024,08-10-2020 23:43,,17,1,-1,1,,,
23025,08-10-2020 23:44,,13,1,1,-1,,,
23026,08-10-2020 23:45,,14,-1,1,1,,,
23027,08-10-2020 23:46,,10,1,-1,1,,,
23028,08-10-2020 23:47,,11,1,1,-1,,,
23029,08-10-2020 23:48,,10,-1,1,1,,,
23030,08-10-2020 23:49,,17,1,-1,1,,,
23031,08-10-2020 23:50,,18,1,1,-1,,,
23032,08-10-2020 23:51,,18,-1,1,1,,,
23033,08-10-2020 23:52,,11,1,-1,1,,,
23034,08-10-2020 23:53,,20,1,1,-1,,,
23035,08-10-2020 23:54,,15,-1,1,1,,,
23036,08-10-2020 23:55,,16,1,-1,1,,,
23037,08-10-2020 23:56,,11,1,1,-1,,,
23038,08-10-2020 23:57,,10,-1,1,1,,,
23039,08-10-2020 23:58,,10,1,-1,1,,,
23040,08-10-2020 23:59,,18,1,1,-1,,,
23041,09-10-2020 0:00,,2,-1,1,1,,,
23042,09-10-2020 0:01,,2,1,-1,1,,,
23043,09-10-2020 0:02,,2,1,1,-1,,,
23044,09-10-2020 0:03,,3,-1,1,1,,,
23045,09-10-2020 0:04,,3,1,-1,1,,,
23046,09-10-2020 0:05,,3,1,1,-1,,,
23047,09-10-2020 0:06,,3,-1,1,1,,,
23048,09-10-2020 0:07,,3,1,-1,1,,,
23049,09-10-2020 0:08,,5,1,1,-1,,,
23050,09-10-2020 0:09,,5,-1,1,1,,,
23051,09-10-2020 0:10,,5,1,-1,1,,,
23052,09-10-2020 0:11,,5,1,1,-1,,,
23053,09-10-2020 0:12,,5,-1,1,1,,,
23054,09-10-2020 0:13,,6,1,-1,1,,,
23055,09-10-2020 0:14,,7,1,1,-1,,,
23056,09-10-2020 0:15,,7,-1,1,1,,,
23057,09-10-2020 0:16,,7,1,-1,1,,,
23058,09-10-2020 0:17,,8,1,1,-1,,,
23059,09-10-2020 0:18,,8,-1,1,1,,,
23060,09-10-2020 0:19,,6,1,-1,1,,,
23061,09-10-2020 0:20,,6,1,1,-1,,,
23062,09-10-2020 0:21,,4,-1,1,1,,,
23063,09-10-2020 0:22,,4,1,-1,1,,,
23064,09-10-2020 0:23,,4,1,1,-1,,,
23065,09-10-2020 0:24,,4,-1,1,1,,,
23066,09-10-2020 0:25,,4,1,-1,1,,,
23067,09-10-2020 0:26,,5,1,1,-1,,,
23068,09-10-2020 0:27,,5,-1,1,1,,,
23069,09-10-2020 0:28,,3,1,-1,1,,,
23070,09-10-2020 0:29,,3,1,1,-1,,,
23071,09-10-2020 0:30,,3,-1,1,1,,,
23072,09-10-2020 0:31,,3,1,-1,1,,,
23073,09-10-2020 0:32,,2,1,1,-1,,,
23074,09-10-2020 0:33,,2,-1,1,1,,,
23075,09-10-2020 0:34,,2,1,-1,1,,,
23076,09-10-2020 0:35,,2,1,1,-1,,,
23077,09-10-2020 0:36,,5,-1,1,1,,,
23078,09-10-2020 0:37,,5,1,-1,1,,,
23079,09-10-2020 0:38,,5,1,1,-1,,,
23080,09-10-2020 0:39,,6,-1,1,1,,,
23081,09-10-2020 0:40,,6,1,-1,1,,,
23082,09-10-2020 0:41,,6,1,1,-1,,,
23083,09-10-2020 0:42,,7,-1,1,1,,,
23084,09-10-2020 0:43,,5,1,-1,1,,,
23085,09-10-2020 0:44,,5,1,1,-1,,,
23086,09-10-2020 0:45,,5,-1,1,1,,,
23087,09-10-2020 0:46,,5,1,-1,1,,,
23088,09-10-2020 0:47,,4,1,1,-1,,,
23089,09-10-2020 0:48,,4,-1,1,1,,,
23090,09-10-2020 0:49,,3,1,-1,1,,,
23091,09-10-2020 0:50,,3,1,1,-1,,,
23092,09-10-2020 0:51,,3,-1,1,1,,,
23093,09-10-2020 0:52,,3,1,-1,1,,,
23094,09-10-2020 0:53,,3,1,1,-1,,,
23095,09-10-2020 0:54,,6,-1,1,1,,,
23096,09-10-2020 0:55,,6,1,-1,1,,,
23097,09-10-2020 0:56,,6,1,1,-1,,,
23098,09-10-2020 0:57,,6,-1,1,1,,,
23099,09-10-2020 0:58,,6,1,-1,1,,,
23100,09-10-2020 0:59,,6,1,1,-1,,,
23101,09-10-2020 1:00,,2,-1,1,1,,,
23102,09-10-2020 1:01,,2,1,-1,1,,,
23103,09-10-2020 1:02,,2,1,1,-1,,,
23104,09-10-2020 1:03,,3,-1,1,1,,,
23105,09-10-2020 1:04,,3,1,-1,1,,,
23106,09-10-2020 1:05,,3,1,1,-1,,,
23107,09-10-2020 1:06,,3,-1,1,1,,,
23108,09-10-2020 1:07,,3,1,-1,1,,,
23109,09-10-2020 1:08,,5,1,1,-1,,,
23110,09-10-2020 1:09,,5,-1,1,1,,,
23111,09-10-2020 1:10,,5,1,-1,1,,,
23112,09-10-2020 1:11,,5,1,1,-1,,,
23113,09-10-2020 1:12,,5,-1,1,1,,,
23114,09-10-2020 1:13,,6,1,-1,1,,,
23115,09-10-2020 1:14,,7,1,1,-1,,,
23116,09-10-2020 1:15,,7,-1,1,1,,,
23117,09-10-2020 1:16,,7,1,-1,1,,,
23118,09-10-2020 1:17,,8,1,1,-1,,,
23119,09-10-2020 1:18,,8,-1,1,1,,,
23120,09-10-2020 1:19,,6,1,-1,1,,,
23121,09-10-2020 1:20,,6,1,1,-1,,,
23122,09-10-2020 1:21,,4,-1,1,1,,,
23123,09-10-2020 1:22,,4,1,-1,1,,,
23124,09-10-2020 1:23,,4,1,1,-1,,,
23125,09-10-2020 1:24,,4,-1,1,1,,,
23126,09-10-2020 1:25,,4,1,-1,1,,,
23127,09-10-2020 1:26,,5,1,1,-1,,,
23128,09-10-2020 1:27,,5,-1,1,1,,,
23129,09-10-2020 1:28,,3,1,-1,1,,,
23130,09-10-2020 1:29,,3,1,1,-1,,,
23131,09-10-2020 1:30,,3,-1,1,1,,,
23132,09-10-2020 1:31,,3,1,-1,1,,,
23133,09-10-2020 1:32,,2,1,1,-1,,,
23134,09-10-2020 1:33,,2,-1,1,1,,,
23135,09-10-2020 1:34,,2,1,-1,1,,,
23136,09-10-2020 1:35,,2,1,1,-1,,,
23137,09-10-2020 1:36,,5,-1,1,1,,,
23138,09-10-2020 1:37,,5,1,-1,1,,,
23139,09-10-2020 1:38,,5,1,1,-1,,,
23140,09-10-2020 1:39,,6,-1,1,1,,,
23141,09-10-2020 1:40,,6,1,-1,1,,,
23142,09-10-2020 1:41,,6,1,1,-1,,,
23143,09-10-2020 1:42,,7,-1,1,1,,,
23144,09-10-2020 1:43,,5,1,-1,1,,,
23145,09-10-2020 1:44,,5,1,1,-1,,,
23146,09-10-2020 1:45,,5,-1,1,1,,,
23147,09-10-2020 1:46,,5,1,-1,1,,,
23148,09-10-2020 1:47,,4,1,1,-1,,,
23149,09-10-2020 1:48,,4,-1,1,1,,,
23150,09-10-2020 1:49,,3,1,-1,1,,,
23151,09-10-2020 1:50,,3,1,1,-1,,,
23152,09-10-2020 1:51,,3,-1,1,1,,,
23153,09-10-2020 1:52,,3,1,-1,1,,,
23154,09-10-2020 1:53,,3,1,1,-1,,,
23155,09-10-2020 1:54,,6,-1,1,1,,,
23156,09-10-2020 1:55,,6,1,-1,1,,,
23157,09-10-2020 1:56,,6,1,1,-1,,,
23158,09-10-2020 1:57,,6,-1,1,1,,,
23159,09-10-2020 1:58,,6,1,-1,1,,,
23160,09-10-2020 1:59,,6,1,1,-1,,,
23161,09-10-2020 2:00,,2,-1,1,1,,,
23162,09-10-2020 2:01,,2,1,-1,1,,,
23163,09-10-2020 2:02,,2,1,1,-1,,,
23164,09-10-2020 2:03,,3,-1,1,1,,,
23165,09-10-2020 2:04,,3,1,-1,1,,,
23166,09-10-2020 2:05,,3,1,1,-1,,,
23167,09-10-2020 2:06,,3,-1,1,1,,,
23168,09-10-2020 2:07,,3,1,-1,1,,,
23169,09-10-2020 2:08,,5,1,1,-1,,,
23170,09-10-2020 2:09,,5,-1,1,1,,,
23171,09-10-2020 2:10,,5,1,-1,1,,,
23172,09-10-2020 2:11,,5,1,1,-1,,,
23173,09-10-2020 2:12,,5,-1,1,1,,,
23174,09-10-2020 2:13,,6,1,-1,1,,,
23175,09-10-2020 2:14,,7,1,1,-1,,,
23176,09-10-2020 2:15,,7,-1,1,1,,,
23177,09-10-2020 2:16,,7,1,-1,1,,,
23178,09-10-2020 2:17,,8,1,1,-1,,,
23179,09-10-2020 2:18,,8,-1,1,1,,,
23180,09-10-2020 2:19,,6,1,-1,1,,,
23181,09-10-2020 2:20,,6,1,1,-1,,,
23182,09-10-2020 2:21,,4,-1,1,1,,,
23183,09-10-2020 2:22,,4,1,-1,1,,,
23184,09-10-2020 2:23,,4,1,1,-1,,,
23185,09-10-2020 2:24,,4,-1,1,1,,,
23186,09-10-2020 2:25,,4,1,-1,1,,,
23187,09-10-2020 2:26,,5,1,1,-1,,,
23188,09-10-2020 2:27,,5,-1,1,1,,,
23189,09-10-2020 2:28,,3,1,-1,1,,,
23190,09-10-2020 2:29,,3,1,1,-1,,,
23191,09-10-2020 2:30,,3,-1,1,1,,,
23192,09-10-2020 2:31,,3,1,-1,1,,,
23193,09-10-2020 2:32,,2,1,1,-1,,,
23194,09-10-2020 2:33,,2,-1,1,1,,,
23195,09-10-2020 2:34,,2,1,-1,1,,,
23196,09-10-2020 2:35,,2,1,1,-1,,,
23197,09-10-2020 2:36,,5,-1,1,1,,,
23198,09-10-2020 2:37,,5,1,-1,1,,,
23199,09-10-2020 2:38,,5,1,1,-1,,,
23200,09-10-2020 2:39,,6,-1,1,1,,,
23201,09-10-2020 2:40,,6,1,-1,1,,,
23202,09-10-2020 2:41,,6,1,1,-1,,,
23203,09-10-2020 2:42,,7,-1,1,1,,,
23204,09-10-2020 2:43,,5,1,-1,1,,,
23205,09-10-2020 2:44,,5,1,1,-1,,,
23206,09-10-2020 2:45,,5,-1,1,1,,,
23207,09-10-2020 2:46,,5,1,-1,1,,,
23208,09-10-2020 2:47,,4,1,1,-1,,,
23209,09-10-2020 2:48,,4,-1,1,1,,,
23210,09-10-2020 2:49,,3,1,-1,1,,,
23211,09-10-2020 2:50,,3,1,1,-1,,,
23212,09-10-2020 2:51,,3,-1,1,1,,,
23213,09-10-2020 2:52,,3,1,-1,1,,,
23214,09-10-2020 2:53,,3,1,1,-1,,,
23215,09-10-2020 2:54,,6,-1,1,1,,,
23216,09-10-2020 2:55,,6,1,-1,1,,,
23217,09-10-2020 2:56,,6,1,1,-1,,,
23218,09-10-2020 2:57,,6,-1,1,1,,,
23219,09-10-2020 2:58,,6,1,-1,1,,,
23220,09-10-2020 2:59,,6,1,1,-1,,,
23221,09-10-2020 3:00,,2,-1,1,1,,,
23222,09-10-2020 3:01,,2,1,-1,1,,,
23223,09-10-2020 3:02,,2,1,1,-1,,,
23224,09-10-2020 3:03,,3,-1,1,1,,,
23225,09-10-2020 3:04,,3,1,-1,1,,,
23226,09-10-2020 3:05,,3,1,1,-1,,,
23227,09-10-2020 3:06,,3,-1,1,1,,,
23228,09-10-2020 3:07,,3,1,-1,1,,,
23229,09-10-2020 3:08,,5,1,1,-1,,,
23230,09-10-2020 3:09,,5,-1,1,1,,,
23231,09-10-2020 3:10,,5,1,-1,1,,,
23232,09-10-2020 3:11,,5,1,1,-1,,,
23233,09-10-2020 3:12,,5,-1,1,1,,,
23234,09-10-2020 3:13,,6,1,-1,1,,,
23235,09-10-2020 3:14,,7,1,1,-1,,,
23236,09-10-2020 3:15,,7,-1,1,1,,,
23237,09-10-2020 3:16,,7,1,-1,1,,,
23238,09-10-2020 3:17,,8,1,1,-1,,,
23239,09-10-2020 3:18,,8,-1,1,1,,,
23240,09-10-2020 3:19,,6,1,-1,1,,,
23241,09-10-2020 3:20,,6,1,1,-1,,,
23242,09-10-2020 3:21,,4,-1,1,1,,,
23243,09-10-2020 3:22,,4,1,-1,1,,,
23244,09-10-2020 3:23,,4,1,1,-1,,,
23245,09-10-2020 3:24,,4,-1,1,1,,,
23246,09-10-2020 3:25,,4,1,-1,1,,,
23247,09-10-2020 3:26,,5,1,1,-1,,,
23248,09-10-2020 3:27,,5,-1,1,1,,,
23249,09-10-2020 3:28,,3,1,-1,1,,,
23250,09-10-2020 3:29,,3,1,1,-1,,,
23251,09-10-2020 3:30,,3,-1,1,1,,,
23252,09-10-2020 3:31,,3,1,-1,1,,,
23253,09-10-2020 3:32,,2,1,1,-1,,,
23254,09-10-2020 3:33,,2,-1,1,1,,,
23255,09-10-2020 3:34,,2,1,-1,1,,,
23256,09-10-2020 3:35,,2,1,1,-1,,,
23257,09-10-2020 3:36,,5,-1,1,1,,,
23258,09-10-2020 3:37,,5,1,-1,1,,,
23259,09-10-2020 3:38,,5,1,1,-1,,,
23260,09-10-2020 3:39,,6,-1,1,1,,,
23261,09-10-2020 3:40,,6,1,-1,1,,,
23262,09-10-2020 3:41,,6,1,1,-1,,,
23263,09-10-2020 3:42,,7,-1,1,1,,,
23264,09-10-2020 3:43,,5,1,-1,1,,,
23265,09-10-2020 3:44,,5,1,1,-1,,,
23266,09-10-2020 3:45,,5,-1,1,1,,,
23267,09-10-2020 3:46,,5,1,-1,1,,,
23268,09-10-2020 3:47,,4,1,1,-1,,,
23269,09-10-2020 3:48,,4,-1,1,1,,,
23270,09-10-2020 3:49,,3,1,-1,1,,,
23271,09-10-2020 3:50,,3,1,1,-1,,,
23272,09-10-2020 3:51,,3,-1,1,1,,,
23273,09-10-2020 3:52,,3,1,-1,1,,,
23274,09-10-2020 3:53,,3,1,1,-1,,,
23275,09-10-2020 3:54,,6,-1,1,1,,,
23276,09-10-2020 3:55,,6,1,-1,1,,,
23277,09-10-2020 3:56,,6,1,1,-1,,,
23278,09-10-2020 3:57,,6,-1,1,1,,,
23279,09-10-2020 3:58,,6,1,-1,1,,,
23280,09-10-2020 3:59,,6,1,1,-1,,,
23281,09-10-2020 4:00,,2,-1,1,1,,,
23282,09-10-2020 4:01,,2,1,-1,1,,,
23283,09-10-2020 4:02,,2,1,1,-1,,,
23284,09-10-2020 4:03,,3,-1,1,1,,,
23285,09-10-2020 4:04,,3,1,-1,1,,,
23286,09-10-2020 4:05,,3,1,1,-1,,,
23287,09-10-2020 4:06,,3,-1,1,1,,,
23288,09-10-2020 4:07,,3,1,-1,1,,,
23289,09-10-2020 4:08,,5,1,1,-1,,,
23290,09-10-2020 4:09,,5,-1,1,1,,,
23291,09-10-2020 4:10,,5,1,-1,1,,,
23292,09-10-2020 4:11,,5,1,1,-1,,,
23293,09-10-2020 4:12,,5,-1,1,1,,,
23294,09-10-2020 4:13,,6,1,-1,1,,,
23295,09-10-2020 4:14,,7,1,1,-1,,,
23296,09-10-2020 4:15,,7,-1,1,1,,,
23297,09-10-2020 4:16,,7,1,-1,1,,,
23298,09-10-2020 4:17,,8,1,1,-1,,,
23299,09-10-2020 4:18,,8,-1,1,1,,,
23300,09-10-2020 4:19,,6,1,-1,1,,,
23301,09-10-2020 4:20,,6,1,1,-1,,,
23302,09-10-2020 4:21,,4,-1,1,1,,,
23303,09-10-2020 4:22,,4,1,-1,1,,,
23304,09-10-2020 4:23,,4,1,1,-1,,,
23305,09-10-2020 4:24,,4,-1,1,1,,,
23306,09-10-2020 4:25,,4,1,-1,1,,,
23307,09-10-2020 4:26,,5,1,1,-1,,,
23308,09-10-2020 4:27,,5,-1,1,1,,,
23309,09-10-2020 4:28,,3,1,-1,1,,,
23310,09-10-2020 4:29,,3,1,1,-1,,,
23311,09-10-2020 4:30,,3,-1,1,1,,,
23312,09-10-2020 4:31,,3,1,-1,1,,,
23313,09-10-2020 4:32,,2,1,1,-1,,,
23314,09-10-2020 4:33,,2,-1,1,1,,,
23315,09-10-2020 4:34,,2,1,-1,1,,,
23316,09-10-2020 4:35,,2,1,1,-1,,,
23317,09-10-2020 4:36,,5,-1,1,1,,,
23318,09-10-2020 4:37,,5,1,-1,1,,,
23319,09-10-2020 4:38,,5,1,1,-1,,,
23320,09-10-2020 4:39,,6,-1,1,1,,,
23321,09-10-2020 4:40,,6,1,-1,1,,,
23322,09-10-2020 4:41,,6,1,1,-1,,,
23323,09-10-2020 4:42,,7,-1,1,1,,,
23324,09-10-2020 4:43,,5,1,-1,1,,,
23325,09-10-2020 4:44,,5,1,1,-1,,,
