ID,Timestamp,Car_count,compare_left,compare_opp,compare_right,Train_Prediction,decision,
,28-10-2020 10:13,14,-1,0,0,14.6816082,,
,28-10-2020 10:14,12,0,0,-1,14.6816082,,
,28-10-2020 10:15,14,-1,0,-1,13.31615257,,
,28-10-2020 10:16,13,0,0,-1,14.6816082,,
,28-10-2020 10:17,14,0,-1,0,14.01285744,,
,28-10-2020 10:18,15,-1,0,-1,14.6816082,,
,28-10-2020 10:19,12,-1,-1,-1,15.32858372,,
,28-10-2020 10:20,13,0,0,-1,13.31615257,,
,28-10-2020 10:21,12,0,-1,-1,14.01285744,,
,28-10-2020 10:22,14,-1,0,-1,13.31615257,,
,28-10-2020 10:23,15,-1,-1,0,14.6816082,,
,28-10-2020 10:24,15,-1,-1,-1,15.32858372,,
,28-10-2020 10:25,19,-1,0,0,15.32858372,,
,28-10-2020 10:26,15,-1,-1,-1,17.77300072,,
,28-10-2020 10:27,14,0,0,0,15.32858372,,
,28-10-2020 10:28,17,-1,0,0,14.6816082,,
,28-10-2020 10:29,17,-1,0,-1,16.57435226,,
,28-10-2020 10:30,20,-1,-1,0,16.57435226,,
,28-10-2020 10:31,16,-1,-1,0,18.35815811,,
,28-10-2020 10:32,17,-1,-1,-1,15.95839596,,
,28-10-2020 10:33,20,0,0,-1,16.57435226,,
,28-10-2020 10:34,16,0,0,0,18.35815811,,
,28-10-2020 10:35,16,-1,0,0,15.95839596,,
,28-10-2020 10:36,18,-1,-1,-1,15.95839596,,
,28-10-2020 10:37,17,-1,0,0,17.17872047,,
,28-10-2020 10:38,16,-1,0,-1,16.57435226,,
,28-10-2020 10:39,20,-1,-1,-1,15.95839596,,
,28-10-2020 10:40,20,0,-1,-1,18.35815811,,
,28-10-2020 10:41,16,0,-1,0,18.35815811,,
,28-10-2020 10:43,17,-1,-1,-1,15.95839596,,
,28-10-2020 10:44,15,0,0,-1,16.57435226,,
,28-10-2020 10:45,16,-1,-1,0,15.32858372,,
,28-10-2020 10:46,16,-1,0,-1,15.95839596,,
,28-10-2020 10:47,19,0,-1,0,15.95839596,,
,28-10-2020 10:48,19,-1,-1,0,17.77300072,,
,28-10-2020 10:49,19,0,-1,-1,17.77300072,,
,28-10-2020 10:50,18,-1,0,0,17.77300072,,
,28-10-2020 10:51,14,0,0,-1,17.17872047,,
,28-10-2020 10:52,14,0,-1,-1,14.6816082,,
,28-10-2020 10:53,16,0,0,0,14.6816082,,
,28-10-2020 10:54,18,0,-1,0,15.95839596,,
,28-10-2020 10:55,16,0,-1,-1,17.17872047,,
,28-10-2020 10:56,14,-1,0,0,15.95839596,,
,28-10-2020 10:57,14,-1,0,-1,14.6816082,,
,28-10-2020 10:58,18,-1,-1,-1,14.6816082,,
,28-10-2020 10:59,20,0,0,-1,17.17872047,,
,28-10-2020 11:00,19,-1,-1,-1,18.35815811,,
,28-10-2020 11:01,20,-1,0,0,17.77300072,,
,28-10-2020 11:02,18,-1,-1,-1,18.35815811,,
,28-10-2020 11:03,20,-1,-1,0,17.17872047,,
,28-10-2020 11:04,16,-1,-1,0,18.35815811,,
,28-10-2020 11:05,16,0,-1,0,15.95839596,,
,28-10-2020 11:06,20,-1,-1,0,15.95839596,,
,28-10-2020 11:07,20,0,-1,-1,18.35815811,,
,28-10-2020 11:08,16,0,0,-1,18.35815811,,
,28-10-2020 11:09,19,0,-1,0,15.95839596,,
,28-10-2020 11:10,17,0,0,0,17.77300072,,
,28-10-2020 11:11,16,0,-1,-1,16.57435226,,
,28-10-2020 11:12,15,-1,-1,-1,15.95839596,,
,28-10-2020 11:14,19,-1,0,0,15.32858372,,
,28-10-2020 11:15,16,0,-1,-1,17.77300072,,
,28-10-2020 11:16,19,-1,0,0,15.95839596,,
,28-10-2020 11:17,20,0,-1,0,17.77300072,,
,28-10-2020 11:18,17,-1,0,-1,18.35815811,,
,28-10-2020 11:19,19,0,0,0,16.57435226,,
,28-10-2020 11:20,17,0,0,-1,17.77300072,,
,28-10-2020 11:21,14,-1,-1,-1,16.57435226,,
,28-10-2020 11:22,17,-1,0,0,14.6816082,,
,28-10-2020 11:23,19,-1,-1,-1,16.57435226,,
,28-10-2020 11:24,16,0,-1,-1,17.77300072,,
,28-10-2020 11:25,15,-1,-1,-1,15.95839596,,
,28-10-2020 11:26,19,0,0,0,15.32858372,,
,28-10-2020 11:27,20,-1,-1,0,17.77300072,,
,28-10-2020 11:28,20,-1,0,0,18.35815811,,
,28-10-2020 11:29,15,0,0,0,18.35815811,,
,28-10-2020 11:30,14,0,-1,-1,15.32858372,,
,28-10-2020 11:31,14,-1,-1,-1,14.6816082,,
,28-10-2020 11:32,19,-1,0,0,14.6816082,,
,28-10-2020 11:33,16,0,-1,-1,17.77300072,,
,28-10-2020 11:34,16,-1,0,-1,15.95839596,,
,28-10-2020 11:35,18,0,0,-1,15.95839596,,
,28-10-2020 11:36,15,-1,-1,-1,17.17872047,,
,28-10-2020 11:37,15,0,-1,-1,15.32858372,,
,28-10-2020 11:38,16,0,-1,-1,15.32858372,,
,28-10-2020 11:39,17,-1,0,-1,15.95839596,,
,28-10-2020 11:40,20,-1,0,0,16.57435226,,
,28-10-2020 11:41,20,-1,0,-1,18.35815811,,
,28-10-2020 11:42,19,-1,0,0,18.35815811,,
,28-10-2020 11:43,17,-1,-1,-1,17.77300072,,
,28-10-2020 11:45,17,0,-1,0,16.57435226,,
,28-10-2020 11:46,20,-1,-1,0,16.57435226,,
,28-10-2020 11:47,15,-1,-1,0,18.35815811,,
,28-10-2020 11:48,20,-1,-1,0,15.32858372,,
,28-10-2020 11:49,14,0,0,0,18.35815811,,
,28-10-2020 11:50,18,-1,0,-1,14.6816082,,
,28-10-2020 11:51,20,-1,-1,0,17.17872047,,
,28-10-2020 11:52,19,-1,-1,0,18.35815811,,
,28-10-2020 11:53,15,-1,0,0,17.77300072,,
,28-10-2020 11:54,17,0,-1,-1,15.32858372,,
,28-10-2020 11:55,20,0,0,-1,16.57435226,,
,28-10-2020 11:56,20,0,0,0,18.35815811,,
,28-10-2020 11:57,18,-1,-1,-1,18.35815811,,
,28-10-2020 11:58,19,-1,0,-1,17.17872047,,
,28-10-2020 11:59,19,0,-1,-1,17.77300072,,
,28-10-2020 12:00,16,-1,-1,-1,17.77300072,,
,28-10-2020 12:01,17,-1,0,0,15.95839596,,
,28-10-2020 12:02,15,-1,-1,-1,16.57435226,,
,28-10-2020 12:03,18,-1,0,-1,15.32858372,,
,28-10-2020 12:04,14,-1,0,-1,17.17872047,,
,28-10-2020 12:05,19,0,0,-1,14.6816082,,
,28-10-2020 12:06,20,0,-1,-1,17.77300072,,
,28-10-2020 12:07,16,0,-1,-1,18.35815811,,
,28-10-2020 12:08,15,-1,0,-1,15.95839596,,
,28-10-2020 12:09,19,0,-1,-1,15.32858372,,
,28-10-2020 12:10,19,-1,-1,-1,17.77300072,,
,28-10-2020 12:11,15,0,0,0,17.77300072,,
,28-10-2020 12:12,14,0,0,0,15.32858372,,
,28-10-2020 12:13,16,0,0,0,14.6816082,,
,28-10-2020 12:14,14,-1,-1,-1,15.95839596,,
,28-10-2020 12:16,15,-1,-1,0,14.6816082,,
,28-10-2020 12:17,13,0,0,-1,15.32858372,,
,28-10-2020 12:18,16,0,-1,-1,14.01285744,,
,28-10-2020 12:19,14,-1,-1,-1,15.95839596,,
,28-10-2020 12:20,20,0,0,0,14.6816082,,
,28-10-2020 12:21,16,-1,-1,-1,18.35815811,,
,28-10-2020 12:22,16,0,0,-1,15.95839596,,
,28-10-2020 12:23,13,-1,0,0,15.95839596,,
,28-10-2020 12:24,22,0,0,-1,14.01285744,,
,28-10-2020 12:25,17,-1,0,-1,19.50355339,,
,28-10-2020 12:26,12,0,0,-1,16.57435226,,
,28-10-2020 12:27,12,0,0,-1,13.31615257,,
,28-10-2020 12:28,14,0,0,-1,13.31615257,,
,28-10-2020 12:29,15,-1,-1,0,14.6816082,,
,28-10-2020 12:30,22,0,-1,-1,15.32858372,,
,28-10-2020 12:31,20,0,0,0,19.50355339,,
,28-10-2020 12:32,22,0,0,-1,18.35815811,,
,28-10-2020 12:33,18,0,-1,0,19.50355339,,
,28-10-2020 12:34,14,0,-1,0,17.17872047,,
,28-10-2020 12:35,14,-1,-1,0,14.6816082,,
,28-10-2020 12:36,22,-1,-1,0,14.6816082,,
,28-10-2020 12:37,12,0,-1,0,19.50355339,,
,28-10-2020 12:38,21,-1,-1,0,13.31615257,,
,28-10-2020 12:39,14,0,-1,0,18.93484306,,
,28-10-2020 12:40,21,-1,0,0,14.6816082,,
,28-10-2020 12:41,19,0,0,0,18.93484306,,
,28-10-2020 12:42,15,0,0,0,17.77300072,,
,28-10-2020 12:43,18,-1,0,-1,15.32858372,,
,28-10-2020 12:44,19,0,0,0,17.17872047,,
,28-10-2020 12:45,15,0,0,-1,17.77300072,,
,28-10-2020 12:47,21,0,-1,-1,15.32858372,,
,28-10-2020 12:48,22,-1,0,0,18.93484306,,
,28-10-2020 12:49,20,0,0,-1,19.50355339,,
,28-10-2020 12:50,15,0,-1,-1,18.35815811,,
,28-10-2020 12:51,21,-1,-1,0,15.32858372,,
,28-10-2020 12:52,19,-1,0,0,18.93484306,,
,28-10-2020 12:53,18,-1,-1,0,17.77300072,,
,28-10-2020 12:54,21,0,0,-1,17.17872047,,
,28-10-2020 12:55,14,0,0,-1,18.93484306,,
,28-10-2020 12:56,18,0,0,0,14.6816082,,
,28-10-2020 12:57,15,-1,-1,0,17.17872047,,
,28-10-2020 12:58,20,0,-1,-1,15.32858372,,
,28-10-2020 12:59,21,0,-1,0,18.35815811,,
,28-10-2020 13:00,21,0,-1,-1,18.93484306,,
,28-10-2020 13:01,15,0,-1,0,18.93484306,,
,28-10-2020 13:02,21,-1,-1,-1,15.32858372,,
,28-10-2020 13:03,21,0,0,0,18.93484306,,
,28-10-2020 13:04,12,-1,0,0,18.93484306,,
,28-10-2020 13:05,16,-1,-1,0,13.31615257,,
,28-10-2020 13:06,14,-1,0,-1,15.95839596,,
,28-10-2020 13:07,21,0,-1,0,14.6816082,,
,28-10-2020 13:08,15,0,-1,0,18.93484306,,
,28-10-2020 13:09,16,-1,-1,0,15.32858372,,
,28-10-2020 13:10,20,-1,-1,0,15.95839596,,
,28-10-2020 13:11,21,0,0,0,18.35815811,,
,28-10-2020 13:12,21,-1,-1,-1,18.93484306,,
,28-10-2020 13:13,17,-1,-1,-1,18.93484306,,
,28-10-2020 13:14,21,0,-1,0,16.57435226,,
,28-10-2020 13:15,13,-1,0,0,18.93484306,,
,28-10-2020 13:16,20,0,0,0,14.01285744,,
,28-10-2020 13:18,19,-1,0,-1,18.35815811,,
,28-10-2020 13:19,22,-1,0,-1,17.77300072,,
,28-10-2020 13:20,15,0,-1,-1,19.50355339,,
,28-10-2020 13:21,22,0,-1,0,15.32858372,,
,28-10-2020 13:22,21,0,-1,0,19.50355339,,
,28-10-2020 13:23,21,0,-1,0,18.93484306,,
,28-10-2020 13:24,15,-1,0,-1,18.93484306,,
,28-10-2020 13:25,12,0,-1,-1,15.32858372,,
,28-10-2020 13:26,12,-1,0,-1,13.31615257,,
,28-10-2020 13:27,12,-1,-1,0,13.31615257,,
,28-10-2020 13:28,14,-1,-1,0,13.31615257,,
,28-10-2020 13:29,21,0,0,-1,14.6816082,,
,28-10-2020 13:30,22,0,-1,-1,18.93484306,,
,28-10-2020 13:31,14,-1,0,0,19.50355339,,
,28-10-2020 13:32,12,-1,0,0,14.6816082,,
,28-10-2020 13:33,14,-1,0,0,13.31615257,,
,28-10-2020 13:34,22,0,-1,-1,14.6816082,,
,28-10-2020 13:35,12,-1,0,0,19.50355339,,
,28-10-2020 13:36,19,-1,-1,0,13.31615257,,
,28-10-2020 13:37,20,-1,0,0,17.77300072,,
,28-10-2020 13:38,18,-1,-1,-1,18.35815811,,
,28-10-2020 13:39,14,-1,0,0,17.17872047,,
,28-10-2020 13:40,16,0,0,0,14.6816082,,
,28-10-2020 13:41,14,0,0,0,15.95839596,,
,28-10-2020 13:42,19,-1,-1,-1,14.6816082,,
,28-10-2020 13:43,22,0,-1,0,17.77300072,,
,28-10-2020 13:44,18,0,-1,-1,19.50355339,,
,28-10-2020 13:45,14,0,0,-1,17.17872047,,
,28-10-2020 13:46,18,0,0,0,14.6816082,,
,28-10-2020 13:47,15,-1,-1,-1,17.17872047,,
,28-10-2020 13:49,15,-1,0,0,15.32858372,,
,28-10-2020 13:50,15,0,0,0,15.32858372,,
,28-10-2020 13:51,22,-1,0,0,15.32858372,,
,28-10-2020 13:52,12,-1,-1,-1,19.50355339,,
,28-10-2020 13:53,14,-1,0,-1,13.31615257,,
,28-10-2020 13:54,22,0,0,-1,14.6816082,,
,28-10-2020 13:55,20,-1,0,-1,19.50355339,,
,28-10-2020 13:56,13,0,-1,-1,18.35815811,,
,28-10-2020 13:57,13,-1,0,-1,14.01285744,,
,28-10-2020 13:58,15,0,-1,0,14.01285744,,
,28-10-2020 13:59,17,0,-1,-1,15.32858372,,
,28-10-2020 14:00,20,-1,-1,0,16.57435226,,
,28-10-2020 14:01,22,0,0,0,18.35815811,,
,28-10-2020 14:02,12,0,0,-1,19.50355339,,
,28-10-2020 14:03,14,0,-1,-1,13.31615257,,
,28-10-2020 14:04,18,0,0,0,14.6816082,,
,28-10-2020 14:05,13,0,0,-1,17.17872047,,
,28-10-2020 14:06,13,0,0,-1,14.01285744,,
,28-10-2020 14:07,19,0,0,-1,14.01285744,,
,28-10-2020 14:08,16,0,0,-1,17.77300072,,
,28-10-2020 14:09,13,0,0,-1,15.95839596,,
,28-10-2020 14:10,22,0,0,0,14.01285744,,
,28-10-2020 14:11,12,0,0,0,19.50355339,,
,28-10-2020 14:12,18,-1,-1,-1,13.31615257,,
,28-10-2020 14:13,20,-1,0,-1,17.17872047,,
,28-10-2020 14:14,14,-1,0,-1,18.35815811,,
,28-10-2020 14:15,21,0,-1,-1,14.6816082,,
,28-10-2020 14:16,12,-1,-1,0,18.93484306,,
,28-10-2020 14:17,16,-1,-1,-1,13.31615257,,
,28-10-2020 14:18,14,-1,0,0,15.95839596,,
,28-10-2020 14:20,17,-1,-1,-1,14.6816082,,
,28-10-2020 14:21,18,0,0,0,16.57435226,,
,28-10-2020 14:22,20,0,0,0,17.17872047,,
,28-10-2020 14:23,24,-1,0,0,18.35815811,,
,28-10-2020 14:24,18,0,0,-1,20.61898422,,
,28-10-2020 14:25,20,-1,0,0,17.17872047,,
,28-10-2020 14:26,21,-1,-1,-1,18.35815811,,
,28-10-2020 14:27,20,0,0,0,18.93484306,,
,28-10-2020 14:28,24,0,-1,-1,18.35815811,,
,28-10-2020 14:29,21,-1,0,-1,20.61898422,,
,28-10-2020 14:30,18,0,0,-1,18.93484306,,
,28-10-2020 14:31,22,-1,0,0,17.17872047,,
,28-10-2020 14:32,23,-1,-1,-1,19.50355339,,
,28-10-2020 14:33,25,-1,0,-1,20.06476021,,
,28-10-2020 14:34,15,0,0,0,21.16681862,,
,28-10-2020 14:35,23,-1,0,-1,15.32858372,,
,28-10-2020 14:36,17,0,0,0,20.06476021,,
,28-10-2020 14:37,21,0,-1,0,16.57435226,,
,28-10-2020 14:38,15,0,-1,-1,18.93484306,,
,28-10-2020 14:39,16,-1,-1,-1,15.32858372,,
,28-10-2020 14:40,24,-1,-1,0,15.95839596,,
,28-10-2020 14:41,21,0,-1,0,20.61898422,,
,28-10-2020 14:42,20,-1,0,-1,18.93484306,,
,28-10-2020 14:43,24,0,-1,0,18.35815811,,
,28-10-2020 14:44,23,-1,0,-1,20.61898422,,
,28-10-2020 14:45,20,-1,-1,-1,20.06476021,,
,28-10-2020 14:46,24,-1,-1,0,18.35815811,,
,28-10-2020 14:47,24,-1,0,0,20.61898422,,
,28-10-2020 14:48,24,0,-1,-1,20.61898422,,
,28-10-2020 14:49,16,0,0,0,20.61898422,,
,28-10-2020 14:51,20,0,0,-1,15.95839596,,
,28-10-2020 14:52,21,0,-1,-1,18.35815811,,
,28-10-2020 14:53,19,0,-1,0,18.93484306,,
,28-10-2020 14:54,22,0,0,-1,17.77300072,,
,28-10-2020 14:55,21,0,-1,0,19.50355339,,
,28-10-2020 14:56,18,-1,0,-1,18.93484306,,
,28-10-2020 14:57,23,-1,0,-1,17.17872047,,
,28-10-2020 14:58,16,-1,-1,0,20.06476021,,
,28-10-2020 14:59,21,0,0,-1,15.95839596,,
,28-10-2020 15:00,21,0,0,-1,18.93484306,,
,28-10-2020 15:01,21,-1,-1,0,18.93484306,,
,28-10-2020 15:02,17,0,-1,0,18.93484306,,
,28-10-2020 15:03,17,0,-1,0,16.57435226,,
,28-10-2020 15:04,18,-1,0,0,16.57435226,,
,28-10-2020 15:05,21,-1,-1,0,17.17872047,,
,28-10-2020 15:06,24,-1,0,0,18.93484306,,
,28-10-2020 15:07,17,-1,-1,0,20.61898422,,
,28-10-2020 15:08,25,0,0,-1,16.57435226,,
,28-10-2020 15:09,23,-1,-1,0,21.16681862,,
,28-10-2020 15:10,20,-1,-1,0,20.06476021,,
,28-10-2020 15:11,16,0,-1,-1,18.35815811,,
,28-10-2020 15:12,16,-1,-1,-1,15.95839596,,
,28-10-2020 15:13,21,-1,-1,0,15.95839596,,
,28-10-2020 15:14,20,-1,0,-1,18.93484306,,
,28-10-2020 15:15,22,-1,-1,0,18.35815811,,
,28-10-2020 15:16,25,0,-1,-1,19.50355339,,
,28-10-2020 15:17,15,0,0,0,21.16681862,,
,28-10-2020 15:18,18,-1,0,0,15.32858372,,
,28-10-2020 15:19,18,-1,-1,-1,17.17872047,,
,28-10-2020 15:20,24,0,0,0,17.17872047,,
,28-10-2020 15:22,21,-1,-1,0,20.61898422,,
,28-10-2020 15:23,21,0,-1,-1,18.93484306,,
,28-10-2020 15:24,16,-1,0,0,18.93484306,,
,28-10-2020 15:25,23,0,0,0,15.95839596,,
,28-10-2020 15:26,21,-1,0,-1,20.06476021,,
,28-10-2020 15:27,19,-1,0,0,18.93484306,,
,28-10-2020 15:28,16,0,-1,0,17.77300072,,
,28-10-2020 15:29,18,-1,-1,0,15.95839596,,
,28-10-2020 15:30,24,0,0,-1,17.17872047,,
,28-10-2020 15:31,21,-1,0,-1,20.61898422,,
,28-10-2020 15:32,18,0,0,0,18.93484306,,
,28-10-2020 15:33,18,0,0,0,17.17872047,,
,28-10-2020 15:34,19,0,-1,-1,17.17872047,,
,28-10-2020 15:35,25,-1,0,-1,17.77300072,,
,28-10-2020 15:36,17,-1,0,0,21.16681862,,
,28-10-2020 15:37,17,-1,-1,0,16.57435226,,
,28-10-2020 15:38,24,-1,-1,-1,16.57435226,,
,28-10-2020 15:39,15,-1,-1,-1,20.61898422,,
,28-10-2020 15:40,25,-1,-1,-1,15.32858372,,
,28-10-2020 15:41,21,0,0,-1,21.16681862,,
,28-10-2020 15:42,20,-1,-1,-1,18.93484306,,
,28-10-2020 15:43,18,-1,-1,0,18.35815811,,
,28-10-2020 15:44,15,-1,-1,-1,17.17872047,,
,28-10-2020 15:45,19,0,0,-1,15.32858372,,
,28-10-2020 15:46,18,0,0,-1,17.77300072,,
,28-10-2020 15:47,23,0,0,-1,17.17872047,,
,28-10-2020 15:48,16,-1,0,-1,20.06476021,,
,28-10-2020 15:49,18,0,0,-1,15.95839596,,
,28-10-2020 15:50,23,-1,0,0,17.17872047,,
,28-10-2020 15:51,19,-1,-1,-1,20.06476021,,
,28-10-2020 15:53,19,0,-1,0,17.77300072,,
,28-10-2020 15:54,20,-1,0,-1,17.77300072,,
,28-10-2020 15:55,20,-1,0,-1,18.35815811,,
,28-10-2020 15:56,24,-1,0,0,18.35815811,,
,28-10-2020 15:57,22,-1,-1,-1,20.61898422,,
,28-10-2020 15:58,24,-1,-1,-1,19.50355339,,
,28-10-2020 15:59,25,0,-1,0,20.61898422,,
,28-10-2020 16:00,25,0,0,0,21.16681862,,
,28-10-2020 16:01,25,0,0,-1,21.16681862,,
,28-10-2020 16:02,24,0,0,0,21.16681862,,
,28-10-2020 16:03,21,-1,-1,-1,20.61898422,,
,28-10-2020 16:04,24,-1,0,0,18.93484306,,
,28-10-2020 16:05,19,0,-1,-1,20.61898422,,
,28-10-2020 16:06,19,-1,-1,-1,17.77300072,,
,28-10-2020 16:07,19,-1,0,-1,17.77300072,,
,28-10-2020 16:08,24,-1,-1,0,17.77300072,,
,28-10-2020 16:09,19,-1,-1,0,20.61898422,,
,28-10-2020 16:10,18,0,-1,0,17.77300072,,
,28-10-2020 16:11,19,-1,-1,0,17.17872047,,
,28-10-2020 16:12,18,0,-1,0,17.77300072,,
,28-10-2020 16:13,19,-1,0,0,17.17872047,,
,28-10-2020 16:14,19,0,-1,0,17.77300072,,
,28-10-2020 16:15,19,0,0,-1,17.77300072,,
,28-10-2020 16:16,19,0,0,0,17.77300072,,
,28-10-2020 16:17,21,0,0,-1,17.77300072,,
,28-10-2020 16:18,24,-1,-1,0,18.93484306,,
,28-10-2020 16:19,21,-1,0,0,20.61898422,,
,28-10-2020 16:20,25,-1,0,-1,18.93484306,,
,28-10-2020 16:21,20,0,-1,-1,21.16681862,,
,28-10-2020 16:22,23,-1,0,0,18.35815811,,
,28-10-2020 16:24,15,0,0,-1,20.06476021,,
,28-10-2020 16:25,13,-1,-1,-1,15.32858372,,
,28-10-2020 16:26,14,-1,0,-1,14.01285744,,
,28-10-2020 16:27,12,-1,0,-1,14.6816082,,
,28-10-2020 16:28,11,-1,-1,-1,13.31615257,,
,28-10-2020 16:29,12,0,-1,0,12.58351326,,
,28-10-2020 16:30,12,-1,0,0,13.31615257,,
,28-10-2020 16:31,15,0,0,-1,13.31615257,,
,28-10-2020 16:32,15,0,0,-1,15.32858372,,
,28-10-2020 16:33,10,-1,0,0,15.32858372,,
,28-10-2020 16:34,14,-1,0,-1,11.80497932,,
,28-10-2020 16:35,13,0,0,-1,14.6816082,,
,28-10-2020 16:36,15,0,0,-1,14.01285744,,
,28-10-2020 16:37,12,-1,-1,0,15.32858372,,
,28-10-2020 16:38,11,-1,0,-1,13.31615257,,
,28-10-2020 16:39,12,0,-1,-1,12.58351326,,
,28-10-2020 16:40,9,-1,-1,0,13.31615257,,
,28-10-2020 16:41,13,-1,0,-1,10.96850586,,
,28-10-2020 16:42,9,-1,0,0,14.01285744,,
,28-10-2020 16:43,14,-1,-1,0,10.96850586,,
,28-10-2020 16:44,14,0,-1,0,14.6816082,,
,28-10-2020 16:45,13,0,-1,-1,14.6816082,,
,28-10-2020 16:46,10,0,-1,0,14.01285744,,
,28-10-2020 16:47,13,0,0,0,11.80497932,,
,28-10-2020 16:48,15,-1,-1,-1,14.01285744,,
,28-10-2020 16:49,9,-1,-1,0,15.32858372,,
,28-10-2020 16:50,12,0,-1,0,10.96850586,,
,28-10-2020 16:51,10,0,-1,0,13.31615257,,
,28-10-2020 16:52,10,-1,0,0,11.80497932,,
,28-10-2020 16:53,10,-1,-1,0,11.80497932,,
,28-10-2020 16:55,10,0,0,-1,11.80497932,,
,28-10-2020 16:56,9,0,-1,0,11.80497932,,
,28-10-2020 16:57,12,-1,0,-1,10.96850586,,
,28-10-2020 16:58,13,-1,-1,0,13.31615257,,
,28-10-2020 16:59,12,0,-1,-1,14.01285744,,
,28-10-2020 17:00,12,-1,0,-1,13.31615257,,
,28-10-2020 17:01,13,0,-1,-1,13.31615257,,
,28-10-2020 17:02,11,-1,-1,0,14.01285744,,
,28-10-2020 17:03,13,0,-1,-1,12.58351326,,
,28-10-2020 17:04,13,0,-1,0,14.01285744,,
,28-10-2020 17:05,10,-1,0,0,14.01285744,,
,28-10-2020 17:06,11,-1,-1,0,11.80497932,,
,28-10-2020 17:07,9,-1,-1,-1,12.58351326,,
,28-10-2020 17:08,11,0,-1,0,10.96850586,,
,28-10-2020 17:09,9,0,-1,-1,12.58351326,,
,28-10-2020 17:10,9,0,0,0,10.96850586,,
,28-10-2020 17:11,10,-1,0,-1,10.96850586,,
,28-10-2020 17:12,11,-1,-1,-1,11.80497932,,
,28-10-2020 17:13,12,-1,0,0,12.58351326,,
,28-10-2020 17:14,9,-1,-1,-1,13.31615257,,
,28-10-2020 17:15,9,0,0,0,10.96850586,,
,28-10-2020 17:16,14,0,-1,-1,10.96850586,,
,28-10-2020 17:17,15,-1,-1,-1,14.6816082,,
,28-10-2020 17:18,10,-1,0,0,15.32858372,,
,28-10-2020 17:19,9,0,0,0,11.80497932,,
,28-10-2020 17:20,14,0,-1,-1,10.96850586,,
,28-10-2020 17:21,15,0,0,0,14.6816082,,
,28-10-2020 17:22,10,0,-1,-1,15.32858372,,
,28-10-2020 17:23,10,0,-1,0,11.80497932,,
,28-10-2020 17:24,14,-1,0,0,11.80497932,,
,28-10-2020 17:26,10,0,0,-1,14.6816082,,
,28-10-2020 17:27,13,-1,-1,-1,11.80497932,,
,28-10-2020 17:28,9,-1,0,0,14.01285744,,
,28-10-2020 17:29,10,0,0,0,10.96850586,,
,28-10-2020 17:30,14,-1,0,-1,11.80497932,,
,28-10-2020 17:31,12,0,0,-1,14.6816082,,
,28-10-2020 17:32,14,0,0,-1,13.31615257,,
,28-10-2020 17:33,14,0,0,-1,14.6816082,,
,28-10-2020 17:34,15,-1,-1,-1,14.6816082,,
,28-10-2020 17:35,13,0,0,0,15.32858372,,
,28-10-2020 17:36,13,-1,-1,-1,14.01285744,,
,28-10-2020 17:37,9,0,-1,0,14.01285744,,
,28-10-2020 17:38,11,-1,0,-1,10.96850586,,
,28-10-2020 17:39,13,-1,-1,-1,12.58351326,,
,28-10-2020 17:40,12,0,0,0,14.01285744,,
,28-10-2020 17:41,10,0,0,-1,13.31615257,,
,28-10-2020 17:42,13,0,-1,0,11.80497932,,
,28-10-2020 17:43,14,0,-1,-1,14.01285744,,
,28-10-2020 17:44,13,0,-1,-1,14.6816082,,
,28-10-2020 17:45,14,-1,0,0,14.01285744,,
,28-10-2020 17:46,14,-1,0,-1,14.6816082,,
,28-10-2020 17:47,11,0,-1,0,14.6816082,,
,28-10-2020 17:48,13,-1,-1,0,12.58351326,,
,28-10-2020 17:49,9,0,0,0,14.01285744,,
,28-10-2020 17:50,13,0,0,-1,10.96850586,,
,28-10-2020 17:51,10,-1,0,-1,14.01285744,,
,28-10-2020 17:52,10,0,0,0,11.80497932,,
,28-10-2020 17:53,11,0,0,0,11.80497932,,
,28-10-2020 17:54,10,-1,0,0,12.58351326,,
,28-10-2020 17:55,9,0,0,0,11.80497932,,
,28-10-2020 17:57,15,-1,-1,-1,10.96850586,,
,28-10-2020 17:58,10,0,0,0,15.32858372,,
,28-10-2020 17:59,9,0,0,0,11.80497932,,
,28-10-2020 18:00,15,0,0,-1,10.96850586,,
,28-10-2020 18:01,13,0,0,0,15.32858372,,
,28-10-2020 18:02,10,-1,0,-1,14.01285744,,
,28-10-2020 18:03,13,-1,0,0,11.80497932,,
,28-10-2020 18:04,10,0,0,-1,14.01285744,,
,28-10-2020 18:05,9,-1,0,-1,11.80497932,,
,28-10-2020 18:06,12,-1,0,0,10.96850586,,
,28-10-2020 18:07,12,-1,-1,-1,13.31615257,,
,28-10-2020 18:08,11,-1,-1,0,13.31615257,,
,28-10-2020 18:09,11,0,-1,0,12.58351326,,
,28-10-2020 18:10,14,-1,-1,0,12.58351326,,
,28-10-2020 18:11,15,-1,0,-1,14.6816082,,
,28-10-2020 18:12,11,0,0,0,15.32858372,,
,28-10-2020 18:13,14,-1,-1,-1,12.58351326,,
,28-10-2020 18:14,13,-1,-1,0,14.6816082,,
,28-10-2020 18:15,9,-1,-1,-1,14.01285744,,
,28-10-2020 18:16,14,0,0,-1,10.96850586,,
,28-10-2020 18:17,9,0,0,-1,14.6816082,,
,28-10-2020 18:18,12,0,-1,-1,10.96850586,,
,28-10-2020 18:19,11,0,0,-1,13.31615257,,
