ID,Date,Timestamp,Day_of_week,Car_count,compare_left,compare_opp,compare_right,predicted_count,decision,
27168,2020-10-10,20.48,4,,1,1,-1,,,
27169,2020-10-10,20.49,4,,-1,1,1,,,
27170,2020-10-10,20.5,4,,1,-1,1,,,
27171,2020-10-10,20.51,4,,1,1,-1,,,
27172,2020-10-10,20.52,4,,-1,1,1,,,
27173,2020-10-10,20.53,4,,1,-1,1,,,
27174,2020-10-10,20.54,4,,1,1,-1,,,
27175,2020-10-10,20.55,4,,-1,1,1,,,
27176,2020-10-10,20.56,4,,1,-1,1,,,
27177,2020-10-10,20.57,4,,1,1,-1,,,
27178,2020-10-10,20.58,4,,-1,1,1,,,
27179,2020-10-10,20.59,4,,1,-1,1,,,
27180,2020-10-10,21,4,,1,1,-1,,,
27181,2020-10-10,21.01,4,,-1,1,1,,,
27182,2020-10-10,21.02,4,,1,-1,1,,,
27183,2020-10-10,21.03,4,,1,1,-1,,,
27184,2020-10-10,21.04,4,,-1,1,1,,,
27185,2020-10-10,21.05,4,,1,-1,1,,,
27186,2020-10-10,21.06,4,,1,1,-1,,,
27187,2020-10-10,21.07,4,,-1,1,1,,,
27188,2020-10-10,21.08,4,,1,-1,1,,,
27189,2020-10-10,21.09,4,,1,1,-1,,,
27190,2020-10-10,21.1,4,,-1,1,1,,,
27191,2020-10-10,21.11,4,,1,-1,1,,,
27192,2020-10-10,21.12,4,,1,1,-1,,,
27193,2020-10-10,21.13,4,,-1,1,1,,,
27194,2020-10-10,21.14,4,,1,-1,1,,,
27195,2020-10-10,21.15,4,,1,1,-1,,,
27196,2020-10-10,21.16,4,,-1,1,1,,,
27197,2020-10-10,21.17,4,,1,-1,1,,,
27198,2020-10-10,21.18,4,,1,1,-1,,,
27199,2020-10-10,21.19,4,,-1,1,1,,,
27200,2020-10-10,21.2,4,,1,-1,1,,,
27201,2020-10-10,21.21,4,,1,1,-1,,,
27202,2020-10-10,21.22,4,,-1,1,1,,,
27203,2020-10-10,21.23,4,,1,-1,1,,,
27204,2020-10-10,21.24,4,,1,1,-1,,,
27205,2020-10-10,21.25,4,,-1,1,1,,,
27206,2020-10-10,21.26,4,,1,-1,1,,,
27207,2020-10-10,21.27,4,,1,1,-1,,,
27208,2020-10-10,21.28,4,,-1,1,1,,,
27209,2020-10-10,21.29,4,,1,-1,1,,,
27210,2020-10-10,21.3,4,,1,1,-1,,,
27211,2020-10-10,21.31,4,,-1,1,1,,,
27212,2020-10-10,21.32,4,,1,-1,1,,,
27213,2020-10-10,21.33,4,,1,1,-1,,,
27214,2020-10-10,21.34,4,,-1,1,1,,,
27215,2020-10-10,21.35,4,,1,-1,1,,,
27216,2020-10-10,21.36,4,,1,1,-1,,,
27217,2020-10-10,21.37,4,,-1,1,1,,,
27218,2020-10-10,21.38,4,,1,-1,1,,,
27219,2020-10-10,21.39,4,,1,1,-1,,,
27220,2020-10-10,21.4,4,,-1,1,1,,,
27221,2020-10-10,21.41,4,,1,-1,1,,,
27222,2020-10-10,21.42,4,,1,1,-1,,,
27223,2020-10-10,21.43,4,,-1,1,1,,,
27224,2020-10-10,21.44,4,,1,-1,1,,,
27225,2020-10-10,21.45,4,,1,1,-1,,,
27226,2020-10-10,21.46,4,,-1,1,1,,,
27227,2020-10-10,21.47,4,,1,-1,1,,,
27228,2020-10-10,21.48,4,,1,1,-1,,,
27229,2020-10-10,21.49,4,,-1,1,1,,,
27230,2020-10-10,21.5,4,,1,-1,1,,,
27231,2020-10-10,21.51,4,,1,1,-1,,,
27232,2020-10-10,21.52,4,,-1,1,1,,,
27233,2020-10-10,21.53,4,,1,-1,1,,,
27234,2020-10-10,21.54,4,,1,1,-1,,,
27235,2020-10-10,21.55,4,,-1,1,1,,,
27236,2020-10-10,21.56,4,,1,-1,1,,,
27237,2020-10-10,21.57,4,,1,1,-1,,,
27238,2020-10-10,21.58,4,,-1,1,1,,,
27239,2020-10-10,21.59,4,,1,-1,1,,,
27240,2020-10-10,22,4,,1,1,-1,,,
27241,2020-10-10,22.01,4,,-1,1,1,,,
27242,2020-10-10,22.02,4,,1,-1,1,,,
27243,2020-10-10,22.03,4,,1,1,-1,,,
27244,2020-10-10,22.04,4,,-1,1,1,,,
27245,2020-10-10,22.05,4,,1,-1,1,,,
27246,2020-10-10,22.06,4,,1,1,-1,,,
27247,2020-10-10,22.07,4,,-1,1,1,,,
27248,2020-10-10,22.08,4,,1,-1,1,,,
27249,2020-10-10,22.09,4,,1,1,-1,,,
27250,2020-10-10,22.1,4,,-1,1,1,,,
27251,2020-10-10,22.11,4,,1,-1,1,,,
27252,2020-10-10,22.12,4,,1,1,-1,,,
27253,2020-10-10,22.13,4,,-1,1,1,,,
27254,2020-10-10,22.14,4,,1,-1,1,,,
27255,2020-10-10,22.15,4,,1,1,-1,,,
27256,2020-10-10,22.16,4,,-1,1,1,,,
27257,2020-10-10,22.17,4,,1,-1,1,,,
27258,2020-10-10,22.18,4,,1,1,-1,,,
27259,2020-10-10,22.19,4,,-1,1,1,,,
27260,2020-10-10,22.2,4,,1,-1,1,,,
27261,2020-10-10,22.21,4,,1,1,-1,,,
27262,2020-10-10,22.22,4,,-1,1,1,,,
27263,2020-10-10,22.23,4,,1,-1,1,,,
27264,2020-10-10,22.24,4,,1,1,-1,,,
27265,2020-10-10,22.25,4,,-1,1,1,,,
27266,2020-10-10,22.26,4,,1,-1,1,,,
27267,2020-10-10,22.27,4,,1,1,-1,,,
27268,2020-10-10,22.28,4,,-1,1,1,,,
27269,2020-10-10,22.29,4,,1,-1,1,,,
27270,2020-10-10,22.3,4,,1,1,-1,,,
27271,2020-10-10,22.31,4,,-1,1,1,,,
27272,2020-10-10,22.32,4,,1,-1,1,,,
27273,2020-10-10,22.33,4,,1,1,-1,,,
27274,2020-10-10,22.34,4,,-1,1,1,,,
27275,2020-10-10,22.35,4,,1,-1,1,,,
27276,2020-10-10,22.36,4,,1,1,-1,,,
27277,2020-10-10,22.37,4,,-1,1,1,,,
27278,2020-10-10,22.38,4,,1,-1,1,,,
27279,2020-10-10,22.39,4,,1,1,-1,,,
27280,2020-10-10,22.4,4,,-1,1,1,,,
27281,2020-10-10,22.41,4,,1,-1,1,,,
27282,2020-10-10,22.42,4,,1,1,-1,,,
27283,2020-10-10,22.43,4,,-1,1,1,,,
27284,2020-10-10,22.44,4,,1,-1,1,,,
27285,2020-10-10,22.45,4,,1,1,-1,,,
27286,2020-10-10,22.46,4,,-1,1,1,,,
27287,2020-10-10,22.47,4,,1,-1,1,,,
27288,2020-10-10,22.48,4,,1,1,-1,,,
27289,2020-10-10,22.49,4,,-1,1,1,,,
27290,2020-10-10,22.5,4,,1,-1,1,,,
27291,2020-10-10,22.51,4,,1,1,-1,,,
27292,2020-10-10,22.52,4,,-1,1,1,,,
27293,2020-10-10,22.53,4,,1,-1,1,,,
27294,2020-10-10,22.54,4,,1,1,-1,,,
27295,2020-10-10,22.55,4,,-1,1,1,,,
27296,2020-10-10,22.56,4,,1,-1,1,,,
27297,2020-10-10,22.57,4,,1,1,-1,,,
27298,2020-10-10,22.58,4,,-1,1,1,,,
27299,2020-10-10,22.59,4,,1,-1,1,,,
27300,2020-10-10,23,4,,1,1,-1,,,
27301,2020-10-10,23.01,4,,-1,1,1,,,
27302,2020-10-10,23.02,4,,1,-1,1,,,
27303,2020-10-10,23.03,4,,1,1,-1,,,
27304,2020-10-10,23.04,4,,-1,1,1,,,
27305,2020-10-10,23.05,4,,1,-1,1,,,
27306,2020-10-10,23.06,4,,1,1,-1,,,
27307,2020-10-10,23.07,4,,-1,1,1,,,
27308,2020-10-10,23.08,4,,1,-1,1,,,
27309,2020-10-10,23.09,4,,1,1,-1,,,
27310,2020-10-10,23.1,4,,-1,1,1,,,
27311,2020-10-10,23.11,4,,1,-1,1,,,
27312,2020-10-10,23.12,4,,1,1,-1,,,
27313,2020-10-10,23.13,4,,-1,1,1,,,
27314,2020-10-10,23.14,4,,1,-1,1,,,
27315,2020-10-10,23.15,4,,1,1,-1,,,
27316,2020-10-10,23.16,4,,-1,1,1,,,
27317,2020-10-10,23.17,4,,1,-1,1,,,
27318,2020-10-10,23.18,4,,1,1,-1,,,
27319,2020-10-10,23.19,4,,-1,1,1,,,
27320,2020-10-10,23.2,4,,1,-1,1,,,
27321,2020-10-10,23.21,4,,1,1,-1,,,
27322,2020-10-10,23.22,4,,-1,1,1,,,
27323,2020-10-10,23.23,4,,1,-1,1,,,
27324,2020-10-10,23.24,4,,1,1,-1,,,
27325,2020-10-10,23.25,4,,-1,1,1,,,
27326,2020-10-10,23.26,4,,1,-1,1,,,
27327,2020-10-10,23.27,4,,1,1,-1,,,
27328,2020-10-10,23.28,4,,-1,1,1,,,
27329,2020-10-10,23.29,4,,1,-1,1,,,
27330,2020-10-10,23.3,4,,1,1,-1,,,
27331,2020-10-10,23.31,4,,-1,1,1,,,
27332,2020-10-10,23.32,4,,1,-1,1,,,
27333,2020-10-10,23.33,4,,1,1,-1,,,
27334,2020-10-10,23.34,4,,-1,1,1,,,
27335,2020-10-10,23.35,4,,1,-1,1,,,
27336,2020-10-10,23.36,4,,1,1,-1,,,
27337,2020-10-10,23.37,4,,-1,1,1,,,
27338,2020-10-10,23.38,4,,1,-1,1,,,
27339,2020-10-10,23.39,4,,1,1,-1,,,
27340,2020-10-10,23.4,4,,-1,1,1,,,
27341,2020-10-10,23.41,4,,1,-1,1,,,
27342,2020-10-10,23.42,4,,1,1,-1,,,
27343,2020-10-10,23.43,4,,-1,1,1,,,
27344,2020-10-10,23.44,4,,1,-1,1,,,
27345,2020-10-10,23.45,4,,1,1,-1,,,
27346,2020-10-10,23.46,4,,-1,1,1,,,
27347,2020-10-10,23.47,4,,1,-1,1,,,
27348,2020-10-10,23.48,4,,1,1,-1,,,
27349,2020-10-10,23.49,4,,-1,1,1,,,
27350,2020-10-10,23.5,4,,1,-1,1,,,
27351,2020-10-10,23.51,4,,1,1,-1,,,
27352,2020-10-10,23.52,4,,-1,1,1,,,
27353,2020-10-10,23.53,4,,1,-1,1,,,
27354,2020-10-10,23.54,4,,1,1,-1,,,
27355,2020-10-10,23.55,4,,-1,1,1,,,
27356,2020-10-10,23.56,4,,1,-1,1,,,
27357,2020-10-10,23.57,4,,1,1,-1,,,
27358,2020-10-10,23.58,4,,-1,1,1,,,
27359,2020-10-10,23.59,4,,1,-1,1,,,
27360,2020-10-10,24,4,,1,1,-1,,,
27361,2020-10-11,0.01,5,,-1,1,1,,,
27362,2020-10-11,0.02,5,,1,-1,1,,,
27363,2020-10-11,0.03,5,,1,1,-1,,,
27364,2020-10-11,0.04,5,,-1,1,1,,,
27365,2020-10-11,0.05,5,,1,-1,1,,,
27366,2020-10-11,0.06,5,,1,1,-1,,,
27367,2020-10-11,0.07,5,,-1,1,1,,,
27368,2020-10-11,0.08,5,,1,-1,1,,,
27369,2020-10-11,0.09,5,,1,1,-1,,,
27370,2020-10-11,0.1,5,,-1,1,1,,,
27371,2020-10-11,0.11,5,,1,-1,1,,,
27372,2020-10-11,0.12,5,,1,1,-1,,,
27373,2020-10-11,0.13,5,,-1,1,1,,,
27374,2020-10-11,0.14,5,,1,-1,1,,,
27375,2020-10-11,0.15,5,,1,1,-1,,,
27376,2020-10-11,0.16,5,,-1,1,1,,,
27377,2020-10-11,0.17,5,,1,-1,1,,,
27378,2020-10-11,0.18,5,,1,1,-1,,,
27379,2020-10-11,0.19,5,,-1,1,1,,,
27380,2020-10-11,0.2,5,,1,-1,1,,,
27381,2020-10-11,0.21,5,,1,1,-1,,,
27382,2020-10-11,0.22,5,,-1,1,1,,,
27383,2020-10-11,0.23,5,,1,-1,1,,,
27384,2020-10-11,0.24,5,,1,1,-1,,,
27385,2020-10-11,0.25,5,,-1,1,1,,,
27386,2020-10-11,0.26,5,,1,-1,1,,,
27387,2020-10-11,0.27,5,,1,1,-1,,,
27388,2020-10-11,0.28,5,,-1,1,1,,,
27389,2020-10-11,0.29,5,,1,-1,1,,,
27390,2020-10-11,0.3,5,,1,1,-1,,,
27391,2020-10-11,0.31,5,,-1,1,1,,,
27392,2020-10-11,0.32,5,,1,-1,1,,,
27393,2020-10-11,0.33,5,,1,1,-1,,,
27394,2020-10-11,0.34,5,,-1,1,1,,,
27395,2020-10-11,0.35,5,,1,-1,1,,,
27396,2020-10-11,0.36,5,,1,1,-1,,,
27397,2020-10-11,0.37,5,,-1,1,1,,,
27398,2020-10-11,0.38,5,,1,-1,1,,,
27399,2020-10-11,0.39,5,,1,1,-1,,,
27400,2020-10-11,0.4,5,,-1,1,1,,,
27401,2020-10-11,0.41,5,,1,-1,1,,,
27402,2020-10-11,0.42,5,,1,1,-1,,,
27403,2020-10-11,0.43,5,,-1,1,1,,,
27404,2020-10-11,0.44,5,,1,-1,1,,,
27405,2020-10-11,0.45,5,,1,1,-1,,,
27406,2020-10-11,0.46,5,,-1,1,1,,,
27407,2020-10-11,0.47,5,,1,-1,1,,,
27408,2020-10-11,0.48,5,,1,1,-1,,,
27409,2020-10-11,0.49,5,,-1,1,1,,,
27410,2020-10-11,0.5,5,,1,-1,1,,,
27411,2020-10-11,0.51,5,,1,1,-1,,,
27412,2020-10-11,0.52,5,,-1,1,1,,,
27413,2020-10-11,0.53,5,,1,-1,1,,,
27414,2020-10-11,0.54,5,,1,1,-1,,,
27415,2020-10-11,0.55,5,,-1,1,1,,,
27416,2020-10-11,0.56,5,,1,-1,1,,,
27417,2020-10-11,0.57,5,,1,1,-1,,,
27418,2020-10-11,0.58,5,,-1,1,1,,,
27419,2020-10-11,0.59,5,,1,-1,1,,,
27420,2020-10-11,1,5,,1,1,-1,,,
27421,2020-10-11,1.01,5,,-1,1,1,,,
27422,2020-10-11,1.02,5,,1,-1,1,,,
27423,2020-10-11,1.03,5,,1,1,-1,,,
27424,2020-10-11,1.04,5,,-1,1,1,,,
27425,2020-10-11,1.05,5,,1,-1,1,,,
27426,2020-10-11,1.06,5,,1,1,-1,,,
27427,2020-10-11,1.07,5,,-1,1,1,,,
27428,2020-10-11,1.08,5,,1,-1,1,,,
27429,2020-10-11,1.09,5,,1,1,-1,,,
27430,2020-10-11,1.1,5,,-1,1,1,,,
27431,2020-10-11,1.11,5,,1,-1,1,,,
27432,2020-10-11,1.12,5,,1,1,-1,,,
27433,2020-10-11,1.13,5,,-1,1,1,,,
27434,2020-10-11,1.14,5,,1,-1,1,,,
27435,2020-10-11,1.15,5,,1,1,-1,,,
27436,2020-10-11,1.16,5,,-1,1,1,,,
27437,2020-10-11,1.17,5,,1,-1,1,,,
27438,2020-10-11,1.18,5,,1,1,-1,,,
27439,2020-10-11,1.19,5,,-1,1,1,,,
27440,2020-10-11,1.2,5,,1,-1,1,,,
27441,2020-10-11,1.21,5,,1,1,-1,,,
27442,2020-10-11,1.22,5,,-1,1,1,,,
27443,2020-10-11,1.23,5,,1,-1,1,,,
27444,2020-10-11,1.24,5,,1,1,-1,,,
27445,2020-10-11,1.25,5,,-1,1,1,,,
27446,2020-10-11,1.26,5,,1,-1,1,,,
27447,2020-10-11,1.27,5,,1,1,-1,,,
27448,2020-10-11,1.28,5,,-1,1,1,,,
27449,2020-10-11,1.29,5,,1,-1,1,,,
27450,2020-10-11,1.3,5,,1,1,-1,,,
27451,2020-10-11,1.31,5,,-1,1,1,,,
27452,2020-10-11,1.32,5,,1,-1,1,,,
27453,2020-10-11,1.33,5,,1,1,-1,,,
27454,2020-10-11,1.34,5,,-1,1,1,,,
27455,2020-10-11,1.35,5,,1,-1,1,,,
27456,2020-10-11,1.36,5,,1,1,-1,,,
27457,2020-10-11,1.37,5,,-1,1,1,,,
27458,2020-10-11,1.38,5,,1,-1,1,,,
27459,2020-10-11,1.39,5,,1,1,-1,,,
27460,2020-10-11,1.4,5,,-1,1,1,,,
27461,2020-10-11,1.41,5,,1,-1,1,,,
27462,2020-10-11,1.42,5,,1,1,-1,,,
27463,2020-10-11,1.43,5,,-1,1,1,,,
27464,2020-10-11,1.44,5,,1,-1,1,,,
27465,2020-10-11,1.45,5,,1,1,-1,,,
27466,2020-10-11,1.46,5,,-1,1,1,,,
27467,2020-10-11,1.47,5,,1,-1,1,,,
27468,2020-10-11,1.48,5,,1,1,-1,,,
27469,2020-10-11,1.49,5,,-1,1,1,,,
27470,2020-10-11,1.5,5,,1,-1,1,,,
27471,2020-10-11,1.51,5,,1,1,-1,,,
27472,2020-10-11,1.52,5,,-1,1,1,,,
27473,2020-10-11,1.53,5,,1,-1,1,,,
27474,2020-10-11,1.54,5,,1,1,-1,,,
27475,2020-10-11,1.55,5,,-1,1,1,,,
27476,2020-10-11,1.56,5,,1,-1,1,,,
27477,2020-10-11,1.57,5,,1,1,-1,,,
27478,2020-10-11,1.58,5,,-1,1,1,,,
27479,2020-10-11,1.59,5,,1,-1,1,,,
27480,2020-10-11,2,5,,1,1,-1,,,
27481,2020-10-11,2.01,5,,-1,1,1,,,
27482,2020-10-11,2.02,5,,1,-1,1,,,
27483,2020-10-11,2.03,5,,1,1,-1,,,
27484,2020-10-11,2.04,5,,-1,1,1,,,
27485,2020-10-11,2.05,5,,1,-1,1,,,
27486,2020-10-11,2.06,5,,1,1,-1,,,
27487,2020-10-11,2.07,5,,-1,1,1,,,
27488,2020-10-11,2.08,5,,1,-1,1,,,
27489,2020-10-11,2.09,5,,1,1,-1,,,
27490,2020-10-11,2.1,5,,-1,1,1,,,
27491,2020-10-11,2.11,5,,1,-1,1,,,
27492,2020-10-11,2.12,5,,1,1,-1,,,
27493,2020-10-11,2.13,5,,-1,1,1,,,
27494,2020-10-11,2.14,5,,1,-1,1,,,
27495,2020-10-11,2.15,5,,1,1,-1,,,
27496,2020-10-11,2.16,5,,-1,1,1,,,
27497,2020-10-11,2.17,5,,1,-1,1,,,
27498,2020-10-11,2.18,5,,1,1,-1,,,
27499,2020-10-11,2.19,5,,-1,1,1,,,
27500,2020-10-11,2.2,5,,1,-1,1,,,
27501,2020-10-11,2.21,5,,1,1,-1,,,
27502,2020-10-11,2.22,5,,-1,1,1,,,
27503,2020-10-11,2.23,5,,1,-1,1,,,
27504,2020-10-11,2.24,5,,1,1,-1,,,
27505,2020-10-11,2.25,5,,-1,1,1,,,
27506,2020-10-11,2.26,5,,1,-1,1,,,
27507,2020-10-11,2.27,5,,1,1,-1,,,
27508,2020-10-11,2.28,5,,-1,1,1,,,
27509,2020-10-11,2.29,5,,1,-1,1,,,
27510,2020-10-11,2.3,5,,1,1,-1,,,
27511,2020-10-11,2.31,5,,-1,1,1,,,
27512,2020-10-11,2.32,5,,1,-1,1,,,
27513,2020-10-11,2.33,5,,1,1,-1,,,
27514,2020-10-11,2.34,5,,-1,1,1,,,
27515,2020-10-11,2.35,5,,1,-1,1,,,
27516,2020-10-11,2.36,5,,1,1,-1,,,
27517,2020-10-11,2.37,5,,-1,1,1,,,
27518,2020-10-11,2.38,5,,1,-1,1,,,
27519,2020-10-11,2.39,5,,1,1,-1,,,
27520,2020-10-11,2.4,5,,-1,1,1,,,
27521,2020-10-11,2.41,5,,1,-1,1,,,
27522,2020-10-11,2.42,5,,1,1,-1,,,
27523,2020-10-11,2.43,5,,-1,1,1,,,
27524,2020-10-11,2.44,5,,1,-1,1,,,
27525,2020-10-11,2.45,5,,1,1,-1,,,
27526,2020-10-11,2.46,5,,-1,1,1,,,
27527,2020-10-11,2.47,5,,1,-1,1,,,
27528,2020-10-11,2.48,5,,1,1,-1,,,
27529,2020-10-11,2.49,5,,-1,1,1,,,
27530,2020-10-11,2.5,5,,1,-1,1,,,
27531,2020-10-11,2.51,5,,1,1,-1,,,
27532,2020-10-11,2.52,5,,-1,1,1,,,
27533,2020-10-11,2.53,5,,1,-1,1,,,
27534,2020-10-11,2.54,5,,1,1,-1,,,
27535,2020-10-11,2.55,5,,-1,1,1,,,
27536,2020-10-11,2.56,5,,1,-1,1,,,
27537,2020-10-11,2.57,5,,1,1,-1,,,
27538,2020-10-11,2.58,5,,-1,1,1,,,
27539,2020-10-11,2.59,5,,1,-1,1,,,
27540,2020-10-11,3,5,,1,1,-1,,,
27541,2020-10-11,3.01,5,,-1,1,1,,,
27542,2020-10-11,3.02,5,,1,-1,1,,,
27543,2020-10-11,3.03,5,,1,1,-1,,,
27544,2020-10-11,3.04,5,,-1,1,1,,,
27545,2020-10-11,3.05,5,,1,-1,1,,,
27546,2020-10-11,3.06,5,,1,1,-1,,,
27547,2020-10-11,3.07,5,,-1,1,1,,,
27548,2020-10-11,3.08,5,,1,-1,1,,,
27549,2020-10-11,3.09,5,,1,1,-1,,,
27550,2020-10-11,3.1,5,,-1,1,1,,,
27551,2020-10-11,3.11,5,,1,-1,1,,,
27552,2020-10-11,3.12,5,,1,1,-1,,,
27553,2020-10-11,3.13,5,,-1,1,1,,,
27554,2020-10-11,3.14,5,,1,-1,1,,,
27555,2020-10-11,3.15,5,,1,1,-1,,,
27556,2020-10-11,3.16,5,,-1,1,1,,,
27557,2020-10-11,3.17,5,,1,-1,1,,,
27558,2020-10-11,3.18,5,,1,1,-1,,,
27559,2020-10-11,3.19,5,,-1,1,1,,,
27560,2020-10-11,3.2,5,,1,-1,1,,,
27561,2020-10-11,3.21,5,,1,1,-1,,,
27562,2020-10-11,3.22,5,,-1,1,1,,,
27563,2020-10-11,3.23,5,,1,-1,1,,,
27564,2020-10-11,3.24,5,,1,1,-1,,,
27565,2020-10-11,3.25,5,,-1,1,1,,,
27566,2020-10-11,3.26,5,,1,-1,1,,,
27567,2020-10-11,3.27,5,,1,1,-1,,,
27568,2020-10-11,3.28,5,,-1,1,1,,,
27569,2020-10-11,3.29,5,,1,-1,1,,,
27570,2020-10-11,3.3,5,,1,1,-1,,,
27571,2020-10-11,3.31,5,,-1,1,1,,,
27572,2020-10-11,3.32,5,,1,-1,1,,,
27573,2020-10-11,3.33,5,,1,1,-1,,,
27574,2020-10-11,3.34,5,,-1,1,1,,,
27575,2020-10-11,3.35,5,,1,-1,1,,,
27576,2020-10-11,3.36,5,,1,1,-1,,,
27577,2020-10-11,3.37,5,,-1,1,1,,,
27578,2020-10-11,3.38,5,,1,-1,1,,,
27579,2020-10-11,3.39,5,,1,1,-1,,,
27580,2020-10-11,3.4,5,,-1,1,1,,,
27581,2020-10-11,3.41,5,,1,-1,1,,,
27582,2020-10-11,3.42,5,,1,1,-1,,,
27583,2020-10-11,3.43,5,,-1,1,1,,,
27584,2020-10-11,3.44,5,,1,-1,1,,,
27585,2020-10-11,3.45,5,,1,1,-1,,,
27586,2020-10-11,3.46,5,,-1,1,1,,,
27587,2020-10-11,3.47,5,,1,-1,1,,,
27588,2020-10-11,3.48,5,,1,1,-1,,,
27589,2020-10-11,3.49,5,,-1,1,1,,,
27590,2020-10-11,3.5,5,,1,-1,1,,,
27591,2020-10-11,3.51,5,,1,1,-1,,,
27592,2020-10-11,3.52,5,,-1,1,1,,,
27593,2020-10-11,3.53,5,,1,-1,1,,,
27594,2020-10-11,3.54,5,,1,1,-1,,,
27595,2020-10-11,3.55,5,,-1,1,1,,,
27596,2020-10-11,3.56,5,,1,-1,1,,,
27597,2020-10-11,3.57,5,,1,1,-1,,,
27598,2020-10-11,3.58,5,,-1,1,1,,,
27599,2020-10-11,3.59,5,,1,-1,1,,,
27600,2020-10-11,4,5,,1,1,-1,,,
27601,2020-10-11,4.01,5,,-1,1,1,,,
27602,2020-10-11,4.02,5,,1,-1,1,,,
27603,2020-10-11,4.03,5,,1,1,-1,,,
27604,2020-10-11,4.04,5,,-1,1,1,,,
27605,2020-10-11,4.05,5,,1,-1,1,,,
27606,2020-10-11,4.06,5,,1,1,-1,,,
27607,2020-10-11,4.07,5,,-1,1,1,,,
27608,2020-10-11,4.08,5,,1,-1,1,,,
27609,2020-10-11,4.09,5,,1,1,-1,,,
27610,2020-10-11,4.1,5,,-1,1,1,,,
27611,2020-10-11,4.11,5,,1,-1,1,,,
27612,2020-10-11,4.12,5,,1,1,-1,,,
27613,2020-10-11,4.13,5,,-1,1,1,,,
27614,2020-10-11,4.14,5,,1,-1,1,,,
27615,2020-10-11,4.15,5,,1,1,-1,,,
27616,2020-10-11,4.16,5,,-1,1,1,,,
27617,2020-10-11,4.17,5,,1,-1,1,,,
27618,2020-10-11,4.18,5,,1,1,-1,,,
27619,2020-10-11,4.19,5,,-1,1,1,,,
27620,2020-10-11,4.2,5,,1,-1,1,,,
27621,2020-10-11,4.21,5,,1,1,-1,,,
27622,2020-10-11,4.22,5,,-1,1,1,,,
27623,2020-10-11,4.23,5,,1,-1,1,,,
27624,2020-10-11,4.24,5,,1,1,-1,,,
27625,2020-10-11,4.25,5,,-1,1,1,,,
27626,2020-10-11,4.26,5,,1,-1,1,,,
27627,2020-10-11,4.27,5,,1,1,-1,,,
27628,2020-10-11,4.28,5,,-1,1,1,,,
27629,2020-10-11,4.29,5,,1,-1,1,,,
27630,2020-10-11,4.3,5,,1,1,-1,,,
27631,2020-10-11,4.31,5,,-1,1,1,,,
27632,2020-10-11,4.32,5,,1,-1,1,,,
27633,2020-10-11,4.33,5,,1,1,-1,,,
27634,2020-10-11,4.34,5,,-1,1,1,,,
27635,2020-10-11,4.35,5,,1,-1,1,,,
27636,2020-10-11,4.36,5,,1,1,-1,,,
27637,2020-10-11,4.37,5,,-1,1,1,,,
27638,2020-10-11,4.38,5,,1,-1,1,,,
27639,2020-10-11,4.39,5,,1,1,-1,,,
27640,2020-10-11,4.4,5,,-1,1,1,,,
27641,2020-10-11,4.41,5,,1,-1,1,,,
27642,2020-10-11,4.42,5,,1,1,-1,,,
27643,2020-10-11,4.43,5,,-1,1,1,,,
27644,2020-10-11,4.44,5,,1,-1,1,,,
27645,2020-10-11,4.45,5,,1,1,-1,,,
27646,2020-10-11,4.46,5,,-1,1,1,,,
27647,2020-10-11,4.47,5,,1,-1,1,,,
27648,2020-10-11,4.48,5,,1,1,-1,,,
27649,2020-10-11,4.49,5,,-1,1,1,,,
27650,2020-10-11,4.5,5,,1,-1,1,,,
27651,2020-10-11,4.51,5,,1,1,-1,,,
27652,2020-10-11,4.52,5,,-1,1,1,,,
27653,2020-10-11,4.53,5,,1,-1,1,,,
27654,2020-10-11,4.54,5,,1,1,-1,,,
27655,2020-10-11,4.55,5,,-1,1,1,,,
27656,2020-10-11,4.56,5,,1,-1,1,,,
27657,2020-10-11,4.57,5,,1,1,-1,,,
27658,2020-10-11,4.58,5,,-1,1,1,,,
27659,2020-10-11,4.59,5,,1,-1,1,,,
27660,2020-10-11,5,5,,1,1,-1,,,
27661,2020-10-11,5.01,5,,-1,1,1,,,
27662,2020-10-11,5.02,5,,1,-1,1,,,
27663,2020-10-11,5.03,5,,1,1,-1,,,
27664,2020-10-11,5.04,5,,-1,1,1,,,
27665,2020-10-11,5.05,5,,1,-1,1,,,
27666,2020-10-11,5.06,5,,1,1,-1,,,
27667,2020-10-11,5.07,5,,-1,1,1,,,
27668,2020-10-11,5.08,5,,1,-1,1,,,
27669,2020-10-11,5.09,5,,1,1,-1,,,
27670,2020-10-11,5.1,5,,-1,1,1,,,
27671,2020-10-11,5.11,5,,1,-1,1,,,
27672,2020-10-11,5.12,5,,1,1,-1,,,
27673,2020-10-11,5.13,5,,-1,1,1,,,
27674,2020-10-11,5.14,5,,1,-1,1,,,
27675,2020-10-11,5.15,5,,1,1,-1,,,
27676,2020-10-11,5.16,5,,-1,1,1,,,
27677,2020-10-11,5.17,5,,1,-1,1,,,
27678,2020-10-11,5.18,5,,1,1,-1,,,
27679,2020-10-11,5.19,5,,-1,1,1,,,
27680,2020-10-11,5.2,5,,1,-1,1,,,
27681,2020-10-11,5.21,5,,1,1,-1,,,
27682,2020-10-11,5.22,5,,-1,1,1,,,
27683,2020-10-11,5.23,5,,1,-1,1,,,
27684,2020-10-11,5.24,5,,1,1,-1,,,
